DewPointTempF,DRYBULBTEMPF,RelativeHumidity,StationPressure,VISIBILITY,WETBULBTEMPF,WindDirection,WindSpeed
36,72,27,29.98,10,54,260,22
35,72,26,29.96,10,54,260,22
37,72,28,29.96,10,54,250,20
41,70,35,29.93,10,55,230,22
40,71,32,29.93,10,55,230,22
41,69,36,29.93,10,55,240,16
43,66,43,29.95,10,54,230,20
42,65,43,29.98,10,53,240,17
41,65,42,30.01,10,53,260,15
44,62,52,30.04,10,53,250,10
42,64,45,30.06,10,53,290,9
29,60,31,30.09,10,46,30,17
29,56,36,30.12,10,44,20,16
28,54,37,30.14,10,43,20,10
27,52,38,30.16,10,42,20,9
25,50,38,30.17,10,40,30,7
25,50,38,30.19,10,40,0,0
25,50,38,30.22,10,40,20,7
25,52,35,30.24,10,41,40,6
24,53,32,30.25,10,41,40,7
24,57,28,30.25,10,43,40,6
24,59,26,30.24,10,44,30,7
23,60,24,30.24,10,45,0,0
29,61,30,30.24,10,47,200,10
30,60,32,30.24,10,47,220,15
30,58,35,30.22,10,46,220,15
30,58,35,30.22,10,46,240,18
35,57,44,30.19,10,47,240,15
38,58,48,30.17,10,48,230,15
41,58,53,30.16,10,50,240,13
42,58,56,30.16,10,50,220,10
44,57,62,30.14,10,50,220,11
46,57,67,30.16,10,51,230,10
47,56,72,30.16,10,51,240,9
46,56,70,30.16,10,51,240,8
45,55,69,30.16,10,50,250,8
46,54,75,30.16,10,50,260,10
44,54,69,30.16,10,49,280,8
44,52,75,30.14,10,48,340,3
46,50,86,30.16,10,48,0,0
46,50,86,30.16,10,48,260,5
45,51,80,30.16,10,48,0,0
46,54,75,30.16,10,50,360,3
41,59,51,30.17,10,50,10,5
36,64,35,30.17,10,50,40,5
34,67,30,30.16,10,51,50,7
41,68,38,30.16,10,54,180,11
40,68,36,30.16,10,54,190,11
33,68,27,30.16,10,51,180,13
34,66,30,30.14,10,51,190,13
31,68,25,30.12,10,51,200,10
39,65,39,30.11,10,52,200,13
41,64,43,30.11,10,52,190,13
41,64,43,30.09,10,52,190,11
45,61,56,30.09,10,53,190,13
41,61,48,30.09,10,51,190,10
47,59,64,30.09,10,53,190,7
47,60,62,30.11,10,53,0,0
50,58,75,30.11,10,54,190,6
52,57,83,30.11,10,54,210,3
50,54,87,30.11,10,52,0,0
51,56,84,30.11,10,53,0,0
49,52,89,30.09,10,50,0,0
49,53,86,30.09,10,51,0,0
49,52,89,30.09,10,50,30,5
49,55,80,30.11,10,52,0,0
50,57,78,30.11,10,53,40,6
38,64,38,30.14,10,51,40,10
34,68,28,30.14,10,52,60,9
34,71,26,30.12,10,53,80,8
35,73,25,30.11,10,54,110,7
43,71,36,30.11,10,56,160,13
43,68,40,30.09,10,55,130,11
43,71,36,30.09,10,56,150,13
41,67,39,30.08,10,54,160,10
46,68,45,30.06,10,56,180,9
45,69,42,30.04,10,56,180,5
43,68,40,30.03,10,55,130,8
45,65,49,30.01,10,54,120,9
50,60,70,30.03,10,55,130,8
54,58,87,30.03,9,56,130,6
54,57,90,30.03,9,55,140,7
52,56,87,30.03,10,54,140,7
51,56,84,30.01,10,53,190,6
51,54,90,30.01,10,52,200,3
51,54,90,29.98,10,52,0,0
50,53,89,29.95,10,51,110,5
50,54,87,29.93,10,52,0,0
52,55,90,29.91,10,53,120,3
52,55,90,29.91,9,53,0,0
53,57,87,29.91,10,55,0,0
55,59,87,29.9,7,57,150,5
55,61,81,29.88,10,58,160,7
56,62,80,29.88,10,59,130,10
55,61,81,29.88,10,58,140,9
54,60,80,29.85,10,57,140,10
54,60,80,29.83,10,57,140,10
54,60,80,29.82,10,57,160,11
55,58,90,29.8,2.5,56,170,13
57,58,97,29.78,6,57,170,9
57,58,97,29.78,2,57,190,7
58,59,96,29.75,2,58,0,0
57,59,93,29.75,2,58,180,5
57,60,90,29.75,2,58,0,0
59,61,93,29.75,2.5,60,0,0
60,62,93,29.78,5,61,250,7
61,65,87,29.78,10,63,290,10
59,62,90,29.78,8,60,0,0
59,62,90,29.78,10,60,290,5
60,62,93,29.78,10,61,270,6
57,61,87,29.78,10,59,310,6
55,58,90,29.78,10,56,0,0
55,58,90,29.78,10,56,320,6
54,59,83,29.78,10,56,290,5
57,59,93,29.78,9,58,0,0
56,64,75,29.78,10,59,260,5
57,65,76,29.78,9,60,200,5
52,68,57,29.75,10,59,0,0
53,70,55,29.75,10,60,190,9
51,69,53,29.74,10,59,180,13
53,70,55,29.72,10,60,160,16
54,67,63,29.7,10,60,160,18
58,64,81,29.67,8,60,160,17
58,63,84,29.64,8,60,170,18
57,63,81,29.62,7,60,180,20
54,63,73,29.59,10,58,190,18
50,66,56,29.59,10,58,260,25
50,64,60,29.62,9,56,260,24
51,62,67,29.62,10,56,220,10
54,60,80,29.62,10,57,220,16
54,60,80,29.64,10,57,250,15
54,60,80,29.62,10,57,280,13
45,59,60,29.62,10,52,310,16
44,58,60,29.65,10,51,300,16
38,56,51,29.65,10,47,310,24
35,53,51,29.67,10,45,310,13
33,52,49,29.7,10,44,310,18
33,51,50,29.7,10,43,290,17
32,50,50,29.75,10,42,290,18
33,51,50,29.78,10,43,290,17
33,53,47,29.78,10,44,280,15
34,54,47,29.78,10,45,270,20
33,55,44,29.77,10,45,260,20
33,58,39,29.77,10,47,270,21
36,57,45,29.75,10,47,240,22
34,54,47,29.77,10,45,290,16
28,57,33,29.75,10,44,280,17
28,55,35,29.77,10,43,310,22
28,54,37,29.78,10,43,260,20
32,55,42,29.78,10,45,260,17
31,54,42,29.82,10,44,270,34
30,53,41,29.83,10,43,270,24
32,51,48,29.87,10,43,310,25
31,50,48,29.9,10,42,280,18
30,50,46,29.93,10,41,280,20
29,49,46,29.95,10,41,290,23
30,47,52,29.96,10,40,280,15
27,47,46,29.98,10,39,280,21
27,46,47,29.98,10,38,280,17
25,45,46,30,10,37,270,16
25,45,46,30,10,37,270,16
27,44,51,30.01,10,37,270,18
27,44,51,30.03,10,37,270,17
28,45,52,30.04,10,38,260,23
26,47,44,30.06,10,39,290,24
26,49,41,30.06,10,40,280,17
24,51,35,30.06,10,40,300,20
24,54,31,30.04,10,42,290,21
24,57,28,30.04,10,43,280,21
23,58,26,30.03,10,43,290,21
26,61,26,30.01,10,46,260,22
26,63,25,30.01,10,47,260,21
25,66,21,30,10,48,270,23
24,68,19,30,10,49,310,25
26,68,21,30.01,10,49,300,20
25,67,20,30.03,10,48,300,25
26,66,22,30.06,10,48,310,20
33,64,32,30.08,10,49,250,11
36,60,41,30.11,10,49,240,11
41,60,50,30.12,10,51,230,15
39,58,50,30.12,10,49,240,14
40,57,53,30.14,10,49,250,11
40,57,53,30.14,10,49,250,17
41,56,57,30.14,10,49,250,13
40,56,55,30.14,10,48,250,11
39,57,51,30.14,10,48,260,13
39,56,53,30.16,10,48,250,9
43,56,62,30.16,10,50,250,7
43,57,60,30.19,10,50,230,11
42,58,56,30.19,10,50,240,11
43,59,56,30.21,10,51,230,14
42,62,48,30.19,10,52,230,14
41,62,46,30.19,10,51,220,11
45,62,54,30.16,10,53,200,8
46,62,56,30.14,10,54,190,10
45,62,54,30.16,10,53,220,16
49,60,67,30.16,10,54,240,13
48,58,70,30.14,10,53,230,14
50,56,81,30.14,10,53,210,11
50,56,81,30.11,10,53,220,13
50,55,83,30.11,10,52,220,8
51,54,90,30.11,10,52,230,9
50,54,87,30.12,10,52,230,8
52,55,90,30.11,10,53,230,9
50,55,83,30.11,10,52,260,8
50,53,89,30.09,10,51,230,6
51,54,90,30.09,10,52,240,7
50,53,89,30.09,10,51,0,0
49,52,89,30.09,10,50,360,7
47,54,77,30.09,10,50,350,8
42,54,64,30.11,10,48,350,13
39,55,55,30.12,10,47,10,10
37,56,49,30.14,10,47,10,10
37,59,44,30.14,10,49,20,9
36,61,39,30.14,10,49,50,13
37,62,40,30.14,10,50,50,10
36,63,37,30.14,10,50,0,0
40,65,40,30.12,10,52,150,13
40,63,43,30.12,10,52,150,15
37,63,38,30.11,10,50,120,14
39,62,43,30.09,10,51,130,11
39,59,48,30.09,10,49,130,10
39,58,50,30.09,10,49,140,11
42,56,60,30.09,10,49,120,6
41,56,57,30.09,10,49,130,8
41,55,59,30.09,10,48,120,3
43,54,67,30.09,10,49,140,3
46,54,75,30.11,10,50,110,3
45,54,72,30.09,10,49,0,0
46,53,77,30.09,10,49,340,3
45,54,72,30.09,10,49,0,0
47,53,80,30.08,10,50,10,5
47,54,77,30.08,10,50,20,5
49,54,83,30.08,10,51,360,3
47,54,77,30.08,10,50,0,0
49,55,80,30.09,10,52,0,0
50,56,81,30.09,10,53,0,0
46,59,62,30.09,10,52,250,3
43,61,52,30.09,10,52,220,5
44,63,50,30.09,10,53,190,9
43,63,48,30.09,10,53,190,13
44,62,52,30.09,10,53,170,10
48,62,60,30.09,10,55,140,13
44,61,54,30.09,10,52,140,15
44,61,54,30.08,10,52,170,13
41,60,50,30.06,10,51,160,13
43,59,56,30.06,10,51,180,15
44,58,60,30.08,10,51,170,14
47,57,69,30.09,10,52,170,9
48,56,75,30.11,10,52,170,3
49,56,77,30.11,10,52,180,9
50,53,89,30.12,10,51,190,3
50,54,87,30.12,10,52,230,5
47,57,69,30.14,10,52,310,6
49,53,86,30.12,10,51,0,0
47,52,83,30.12,10,49,0,0
47,51,86,30.14,10,49,0,0
43,51,74,30.16,10,47,0,0
41,54,62,30.17,10,48,350,3
44,55,67,30.19,10,50,350,8
42,60,52,30.22,10,51,350,10
41,64,43,30.24,10,52,350,10
40,67,37,30.24,10,53,10,6
38,71,30,30.24,10,54,340,10
38,72,29,30.22,10,55,350,6
37,73,27,30.22,10,55,350,3
36,75,24,30.21,10,55,350,5
42,72,34,30.21,10,56,200,14
39,72,30,30.19,10,55,180,11
43,69,39,30.19,10,55,170,10
43,68,40,30.19,10,55,170,9
47,62,58,30.19,10,54,190,15
46,59,62,30.19,10,52,190,15
47,59,64,30.19,10,53,200,13
47,58,67,30.19,10,52,210,8
48,56,75,30.19,10,52,170,6
51,57,81,30.19,10,54,170,3
51,56,84,30.19,10,53,160,3
49,54,83,30.16,10,51,140,5
51,54,90,30.16,10,52,0,0
50,52,93,30.16,10,51,0,0
48,50,93,30.14,10,49,100,3
49,51,92,30.14,10,50,50,3
52,57,83,30.14,10,54,60,3
52,59,78,30.14,10,55,0,0
50,62,65,30.12,10,56,100,5
52,61,72,30.11,10,56,120,5
51,61,70,30.11,10,56,120,6
48,62,60,30.09,10,55,130,8
46,62,56,30.09,10,54,100,13
43,61,52,30.06,10,52,110,11
43,61,52,30.03,10,52,100,14
44,61,54,30,10,52,110,11
49,60,67,29.98,10,54,100,10
50,61,67,29.96,10,55,90,8
53,59,81,29.96,10,56,70,8
54,59,83,29.93,10,56,30,7
53,58,84,29.91,10,55,10,9
51,58,78,29.9,10,54,50,13
52,56,87,29.9,7,54,30,6
52,56,87,29.88,9,54,20,8
53,56,90,29.83,10,54,20,10
52,56,87,29.8,10,54,30,11
51,55,87,29.8,10,53,10,7
50,55,83,29.78,10,52,360,9
50,55,83,29.78,10,52,10,8
50,54,87,29.8,10,52,360,9
50,54,87,29.8,10,52,350,10
49,55,80,29.8,10,52,350,9
51,57,81,29.8,10,54,20,7
51,59,75,29.82,10,55,360,3
50,60,70,29.82,10,55,50,7
50,66,56,29.82,10,57,70,10
46,66,49,29.8,10,55,40,8
47,67,49,29.8,10,56,40,5
47,69,45,29.8,10,57,70,6
53,63,70,29.82,10,57,180,11
53,64,68,29.82,10,58,180,7
52,64,65,29.82,10,57,180,7
53,61,75,29.83,10,57,200,8
53,61,75,29.83,10,57,210,5
53,61,75,29.85,10,57,180,6
53,59,81,29.88,10,56,160,8
54,59,83,29.88,10,56,160,5
53,57,87,29.88,10,55,180,5
53,56,90,29.88,10,54,0,0
52,56,87,29.88,10,54,0,0
51,54,90,29.88,10,52,0,0
50,53,89,29.88,9,51,0,0
50,53,89,29.88,10,51,20,3
51,53,93,29.88,10,52,0,0
54,59,83,29.91,10,56,10,5
54,62,75,29.91,10,58,10,5
53,66,63,29.91,10,59,330,3
53,65,66,29.91,10,58,180,8
52,66,61,29.91,10,58,150,14
51,66,59,29.91,10,58,150,7
51,68,55,29.91,10,58,140,10
49,68,51,29.9,10,58,160,8
48,69,47,29.88,10,57,180,9
47,68,47,29.87,10,57,180,10
48,66,52,29.87,10,56,170,13
48,65,54,29.85,10,56,190,8
46,64,52,29.87,10,54,200,7
48,62,60,29.88,10,55,200,7
48,62,60,29.88,10,55,190,6
48,62,60,29.88,10,55,170,7
48,62,60,29.91,10,55,190,3
48,63,58,29.91,10,55,250,10
49,63,60,29.9,10,55,260,9
53,61,75,29.88,10,57,270,9
55,60,84,29.85,10,57,300,8
57,60,90,29.85,8,58,280,6
57,60,90,29.85,8,58,270,10
56,61,84,29.85,7,58,320,14
56,60,86,29.87,8,58,350,7
56,61,84,29.88,7,58,320,5
58,62,86,29.9,10,60,40,3
58,62,86,29.91,10,60,10,6
59,66,78,29.9,10,62,10,3
56,68,65,29.9,10,61,340,10
56,71,59,29.91,10,62,320,8
55,70,59,29.9,10,61,290,10
54,72,53,29.88,10,62,290,11
50,74,43,29.88,10,60,360,13
48,72,43,29.91,10,59,330,9
48,71,44,29.9,10,58,350,8
48,71,44,29.91,10,58,300,6
49,71,46,29.91,10,59,0,0
50,70,49,29.95,10,59,0,0
56,64,75,29.96,10,59,200,3
57,64,78,29.96,10,60,0,0
57,62,84,29.98,10,59,240,5
57,62,84,29.98,10,59,240,5
57,61,87,29.98,10,59,260,6
56,59,90,29.98,10,57,250,5
55,60,84,30,10,57,0,0
53,60,78,30.01,10,56,260,5
55,61,81,30.01,10,58,260,10
55,63,75,30.03,10,58,250,7
55,67,66,30.04,10,60,240,7
50,73,44,30.06,10,60,270,7
51,75,43,30.06,10,61,230,7
50,79,36,30.04,10,62,240,9
53,79,41,30.04,10,64,230,11
53,82,37,30.04,10,65,230,15
50,84,31,30.03,10,64,230,15
46,86,25,30.03,10,63,220,17
43,86,22,30.01,10,62,210,14
45,85,25,30.01,10,62,230,14
52,77,42,30.01,10,62,190,10
53,75,46,30.01,10,62,190,10
54,73,51,30.01,10,62,190,7
49,75,40,30.03,10,60,230,10
48,76,37,30.03,10,60,210,11
49,74,41,30.03,10,60,250,9
52,71,51,30.03,10,60,250,7
51,74,45,30.04,10,61,260,9
53,70,55,30.04,10,60,250,8
53,67,61,30.06,10,59,250,5
57,64,78,30.06,10,60,200,7
58,64,81,30.06,10,61,200,8
56,63,78,30.08,10,59,230,7
58,67,73,30.09,10,62,220,5
55,72,55,30.09,10,62,220,3
54,75,48,30.09,10,63,200,5
54,77,45,30.09,10,63,210,6
56,76,50,30.09,10,64,200,9
55,80,42,30.08,10,65,200,8
55,82,40,30.06,10,66,180,9
56,82,41,30.04,10,66,190,11
53,81,38,30.04,10,64,190,15
50,80,35,30.03,10,63,190,20
50,80,35,30.03,10,63,190,17
50,77,39,30.03,10,62,190,20
52,74,46,30.03,10,61,180,15
54,70,57,30.03,10,61,180,15
56,69,63,30.03,10,61,180,13
58,69,68,30.04,10,62,170,11
60,66,81,30.06,10,62,190,8
60,65,84,30.06,10,62,190,6
61,65,87,30.03,10,63,0,0
61,65,87,30.04,10,63,0,0
60,64,87,30.04,9,62,0,0
61,64,90,30.04,9,62,0,0
61,64,90,30.04,9,62,140,6
61,66,84,30.06,8,63,0,0
62,67,84,30.06,10,64,0,0
62,70,76,30.06,10,65,180,7
62,70,76,30.06,10,65,200,8
64,74,71,30.06,10,68,170,7
63,73,71,30.06,10,67,170,8
63,73,71,30.06,10,67,170,9
63,75,66,30.06,10,67,170,9
63,75,66,30.06,10,67,170,9
62,72,71,30.04,10,66,160,9
62,71,73,30.03,10,65,150,7
61,72,68,30.01,10,65,180,23
61,72,68,30,10,65,180,25
61,69,76,30.01,10,64,180,22
61,68,78,30,10,64,180,17
60,69,73,30.01,10,64,190,20
59,68,73,30.04,10,63,180,15
59,67,76,30.06,10,62,190,13
59,68,73,30.06,10,63,210,10
59,66,78,30.08,10,62,190,9
58,65,78,30.08,10,61,190,7
58,66,75,30.08,10,61,190,10
58,66,75,30.08,10,61,200,7
59,66,78,30.08,10,62,200,8
59,64,84,30.09,10,61,210,7
60,67,79,30.11,10,63,210,8
60,70,71,30.11,10,64,220,6
62,74,67,30.11,10,67,230,11
61,74,64,30.11,10,66,200,9
63,77,62,30.11,10,68,190,10
62,78,58,30.12,10,68,180,10
62,77,60,30.11,10,68,180,10
62,76,62,30.11,10,67,190,11
61,76,60,30.09,10,67,180,18
61,77,58,30.09,10,67,190,20
61,76,60,30.06,10,67,190,21
60,74,62,30.06,10,65,190,21
58,72,61,30.06,10,64,190,20
58,71,63,30.08,10,63,190,20
60,71,68,30.09,10,64,210,11
60,70,71,30.11,10,64,200,7
58,71,63,30.11,10,63,200,7
53,68,59,30.11,10,59,190,8
51,67,57,30.11,10,58,180,6
51,66,59,30.12,10,58,190,8
54,64,70,30.12,10,58,200,6
55,65,70,30.11,10,59,190,7
55,65,70,30.11,10,59,200,3
56,64,75,30.12,10,59,190,6
55,67,66,30.14,10,60,200,9
55,70,59,30.14,10,61,200,7
55,72,55,30.14,10,62,190,8
56,75,52,30.14,10,64,180,8
59,75,58,30.14,10,65,180,8
62,74,67,30.14,10,67,170,11
63,76,64,30.12,10,68,170,14
60,77,56,30.11,10,66,180,11
64,75,69,30.11,10,68,160,17
65,71,81,30.09,2,67,150,16
65,71,81,30.08,1,67,160,10
67,71,87,30.06,2,68,140,8
66,70,87,30.06,7,67,130,8
67,70,90,30.06,10,68,150,14
65,67,93,30.06,2,66,140,11
65,67,93,30.06,1.5,66,150,11
64,66,93,30.06,0.75,65,160,7
65,67,93,30.06,0.5,66,190,10
64,65,97,30.03,0.5,64,170,14
63,65,93,30.01,0.5,64,180,11
63,65,93,30,0.5,64,190,10
63,65,93,29.98,0.5,64,180,10
66,67,97,29.96,7,66,190,8
63,64,96,29.98,0.25,63,190,6
63,65,93,29.98,0.5,64,210,7
63,65,93,29.98,0.5,64,190,6
66,68,93,30,6,67,200,9
68,70,93,29.98,7,69,200,6
70,74,88,29.98,9,71,230,6
70,75,84,29.96,10,72,210,10
69,73,87,29.96,10,70,160,9
71,76,85,29.95,10,73,190,11
68,72,87,29.95,10,69,170,11
67,70,90,29.93,10,68,170,9
68,70,93,29.91,10,69,180,13
67,69,93,29.93,3,68,190,15
66,68,93,29.93,9,67,190,18
66,68,93,29.93,10,67,190,17
65,66,96,29.95,3,65,190,16
65,68,90,29.95,10,66,190,10
64,67,91,29.96,10,65,200,9
64,67,91,29.95,10,65,200,8
64,67,91,29.93,10,65,190,7
65,68,90,29.93,10,66,190,5
65,67,93,29.93,10,66,190,7
65,67,93,29.91,10,66,190,7
65,66,96,29.91,10,65,0,0
65,66,96,29.93,9,65,200,5
64,66,93,29.93,0.75,65,180,5
66,68,93,29.93,1,67,180,5
67,69,93,29.96,1.5,68,0,0
68,71,90,29.96,8,69,200,6
68,73,84,29.96,10,70,180,3
67,76,74,29.96,10,70,140,6
68,76,77,29.95,10,71,150,10
67,77,71,29.93,10,70,160,9
68,76,77,29.93,10,71,170,11
68,75,79,29.93,10,70,180,10
68,75,79,29.91,10,70,170,9
67,73,81,29.91,10,69,180,9
66,70,87,29.93,10,67,180,9
66,69,90,29.93,10,67,190,8
66,70,87,29.93,10,67,180,6
65,70,84,29.96,10,67,180,6
65,68,90,29.96,10,66,190,6
65,68,90,29.96,10,66,190,3
64,66,93,29.96,10,65,0,0
63,66,90,29.98,10,64,40,5
64,67,91,29.98,10,65,0,0
64,66,93,30,10,65,0,0
60,67,79,30.01,10,63,40,5
57,68,68,30.03,10,62,20,9
59,71,66,30.04,10,64,10,6
52,74,46,30.06,10,61,40,7
48,78,35,30.06,10,61,30,9
48,80,33,30.08,10,62,40,5
49,82,32,30.06,10,63,70,6
50,85,30,30.06,10,64,80,6
55,83,38,30.06,10,66,150,14
51,82,34,30.06,10,64,130,11
55,78,45,30.08,10,64,110,17
57,76,52,30.09,10,65,110,14
54,75,48,30.09,10,63,110,18
55,73,53,30.08,10,62,100,21
55,70,59,30.09,10,61,110,17
55,68,63,30.11,10,60,100,13
57,66,73,30.11,10,61,90,15
58,66,75,30.12,10,61,80,10
58,65,78,30.12,10,61,80,8
59,64,84,30.14,10,61,60,5
58,64,81,30.14,10,61,60,7
56,63,78,30.14,10,59,50,7
56,63,78,30.12,10,59,40,8
56,62,80,30.11,10,59,40,6
56,61,84,30.11,10,58,60,7
57,62,84,30.12,10,59,60,7
59,62,90,30.14,10,60,70,6
58,64,81,30.14,10,61,60,8
59,66,78,30.14,10,62,100,5
59,69,70,30.14,10,63,110,5
60,68,76,30.14,10,63,120,14
61,69,76,30.12,10,64,120,14
61,70,73,30.11,10,65,130,14
61,70,73,30.11,10,65,110,15
61,69,76,30.11,10,64,120,14
61,69,76,30.09,10,64,120,14
62,68,81,30.08,10,64,120,14
63,66,90,30.08,9,64,110,10
61,64,90,30.08,10,62,110,13
61,63,93,30.08,7,62,100,13
61,63,93,30.08,5,62,90,8
60,64,87,30.08,10,62,110,9
60,64,87,30.09,9,62,80,7
59,64,84,30.09,10,61,90,7
59,64,84,30.09,10,61,100,6
59,64,84,30.06,10,61,60,5
60,64,87,30.06,10,62,60,3
60,64,87,30.04,10,62,80,3
60,64,87,30.04,10,62,0,0
59,65,81,30.04,9,61,0,0
61,64,90,30.06,10,62,100,6
60,64,87,30.06,10,62,100,5
62,64,93,30.06,7,63,120,7
62,65,90,30.06,10,63,120,7
61,65,87,30.06,10,63,120,6
61,66,84,30.06,10,63,150,7
62,66,87,30.06,10,64,150,7
62,67,84,30.04,10,64,160,6
62,66,87,30.03,10,64,140,6
61,66,84,30.03,10,63,180,6
61,66,84,30.03,10,63,180,6
61,67,81,30.01,10,63,200,6
62,66,87,30.01,10,64,200,6
61,65,87,30.01,10,63,170,6
61,64,90,30.01,10,62,180,6
62,63,97,30.03,10,62,190,6
62,64,93,30.03,10,63,170,6
62,64,93,30.03,10,63,200,5
62,64,93,30.03,10,63,190,6
62,64,93,30.01,10,63,200,7
61,64,90,30.01,10,62,150,3
62,64,93,30.01,10,63,200,6
61,64,90,30,10,62,220,3
62,65,90,30.01,10,63,210,6
63,66,90,30.01,8,64,210,7
64,68,87,30.01,10,66,210,6
65,68,90,30.01,10,66,180,5
66,72,82,30,10,68,180,5
67,74,79,30,10,69,190,6
67,77,71,29.98,9,70,210,10
67,77,71,29.96,9,70,200,10
67,78,69,29.96,10,71,190,10
67,76,74,29.95,10,70,180,10
66,76,72,29.93,10,70,170,11
66,74,76,29.91,10,69,170,10
66,73,79,29.91,10,69,160,9
64,70,82,29.91,10,66,180,13
64,69,84,29.93,10,66,180,11
63,69,81,29.93,10,65,170,9
63,68,84,29.93,10,65,160,6
61,68,78,29.93,10,64,160,9
63,68,84,29.93,10,65,180,7
62,67,84,29.91,10,64,160,9
63,67,87,29.9,10,65,160,7
63,66,90,29.88,10,64,160,10
63,66,90,29.88,10,64,150,6
63,66,90,29.88,10,64,170,7
64,66,93,29.83,10,65,130,10
65,66,96,29.85,10,65,130,8
65,66,96,29.85,0.5,65,140,10
64,67,91,29.85,10,65,120,10
64,68,87,29.8,10,66,120,13
64,68,87,29.8,10,66,110,15
65,68,90,29.77,5,66,120,14
66,69,90,29.75,10,67,140,16
66,69,90,29.72,5,67,150,14
67,70,90,29.69,0.25,68,140,17
67,70,90,29.65,1.5,68,140,16
67,70,90,29.62,10,68,170,20
67,71,87,29.61,10,68,180,18
67,70,90,29.65,10,68,190,21
64,67,91,29.67,7,65,200,14
65,70,84,29.64,10,67,230,13
65,70,84,29.64,10,67,250,11
65,69,87,29.64,10,66,240,11
64,68,87,29.65,10,66,220,10
65,67,93,29.65,10,66,230,10
65,68,90,29.64,10,66,240,11
65,68,90,29.62,10,66,240,9
65,68,90,29.64,10,66,220,8
64,67,91,29.64,9,65,220,8
65,67,93,29.64,5,66,240,8
65,69,87,29.65,8,66,250,10
65,71,81,29.65,10,67,260,9
64,74,71,29.67,10,68,260,14
61,76,60,29.67,10,67,260,17
59,78,52,29.67,10,66,260,16
57,80,45,29.67,10,66,260,16
58,81,45,29.67,10,67,240,14
56,82,41,29.65,10,66,220,18
55,83,38,29.65,10,66,210,17
58,80,47,29.65,10,66,190,14
59,79,50,29.62,10,67,180,13
61,78,56,29.62,10,67,190,11
62,75,64,29.62,10,67,170,9
62,75,64,29.64,10,67,190,10
64,73,74,29.64,10,67,190,9
64,73,74,29.64,10,67,190,9
63,74,69,29.64,10,67,200,13
63,71,76,29.62,10,66,190,6
63,72,73,29.61,10,66,210,9
63,71,76,29.61,10,66,210,8
63,69,81,29.59,10,65,190,3
63,69,81,29.57,10,65,170,3
64,68,87,29.57,10,66,220,6
64,68,87,29.56,10,66,230,7
65,72,79,29.56,10,68,220,8
63,74,69,29.54,10,67,210,7
62,76,62,29.54,10,67,230,8
63,77,62,29.54,10,68,210,9
61,78,56,29.52,10,67,210,11
62,79,56,29.52,10,68,200,14
62,81,53,29.49,10,69,190,10
60,83,46,29.47,10,68,210,13
61,80,52,29.44,10,68,190,13
49,82,32,29.44,10,63,310,13
50,78,37,29.44,10,62,270,9
52,76,43,29.44,10,62,220,13
56,74,54,29.46,10,63,240,14
50,77,39,29.47,10,61,310,15
49,74,41,29.49,10,60,310,11
49,73,43,29.52,10,59,310,15
51,71,49,29.54,10,60,320,23
45,67,45,29.56,10,55,320,20
46,66,49,29.57,10,55,320,22
48,66,52,29.57,10,56,290,13
47,65,52,29.57,10,55,290,17
47,63,56,29.57,10,54,300,16
47,62,58,29.59,10,54,310,13
47,62,58,29.61,10,54,300,14
47,63,56,29.61,10,54,320,14
48,65,54,29.61,10,56,300,10
47,65,52,29.61,10,55,260,7
48,67,51,29.61,10,57,260,14
46,69,44,29.59,10,57,240,17
45,68,44,29.57,10,56,250,13
48,65,54,29.57,8,56,260,15
55,57,93,29.62,3,56,300,22
48,54,80,29.64,3,51,310,17
49,56,77,29.64,10,52,300,14
51,58,78,29.65,10,54,270,15
46,62,56,29.65,10,54,290,20
44,64,48,29.67,10,54,300,17
41,64,43,29.7,10,52,280,16
40,64,41,29.72,10,52,280,16
40,61,46,29.75,10,51,310,21
42,61,50,29.75,10,51,310,15
42,61,50,29.78,10,51,300,18
42,60,52,29.78,10,51,300,21
42,59,54,29.78,10,50,310,17
41,58,53,29.8,10,50,300,17
40,58,51,29.8,10,49,300,15
40,56,55,29.8,10,48,280,15
40,55,57,29.82,10,48,280,14
40,56,55,29.83,10,48,280,15
40,57,53,29.83,10,49,300,17
40,60,47,29.83,10,50,300,21
39,62,43,29.82,10,51,310,22
40,65,40,29.8,10,52,310,24
39,68,35,29.8,10,53,310,23
37,70,30,29.8,10,53,310,24
36,72,27,29.78,10,54,290,21
36,72,27,29.77,10,54,300,26
35,73,25,29.75,10,54,300,21
33,73,23,29.77,10,53,310,23
32,73,22,29.77,10,53,280,22
31,72,22,29.78,10,52,310,30
32,71,24,29.8,10,52,300,22
33,70,26,29.82,10,52,290,20
33,68,27,29.85,10,51,320,14
31,66,27,29.88,10,50,310,11
33,64,32,29.91,10,49,340,13
32,64,30,29.91,10,49,310,13
31,63,30,29.91,10,48,300,9
33,62,34,29.91,10,48,300,11
32,61,34,29.91,10,48,310,13
34,60,38,29.93,10,48,310,14
35,59,41,29.95,10,48,300,14
36,60,41,29.96,10,49,290,15
35,62,37,29.96,10,49,320,17
36,65,34,29.96,10,51,320,14
34,67,30,29.96,10,51,330,22
34,69,27,29.98,10,52,330,22
36,72,27,29.98,10,54,330,18
35,73,25,29.98,10,54,310,16
37,75,25,29.96,10,56,320,11
35,77,22,29.96,10,56,310,15
34,78,20,29.95,10,56,320,22
